"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.6011,6.5457e-06,0.0013149,1,0.77,10,1,0.77
2.6063,6.5914e-06,0.0012962,1,0.772,10,1,0.772
2.6114,6.637e-06,0.0012774,1,0.774,10,1,0.774
2.6166,6.6826e-06,0.0012587,1,0.776,10,1,0.776
2.6218,6.7283e-06,0.0012399,1,0.778,10,1,0.778
2.627,6.7739e-06,0.0012212,1,0.78,10,1,0.78
2.6316,6.8174e-06,0.0012028,1,0.782,10,1,0.782
2.6361,6.8608e-06,0.0011845,1,0.784,10,1,0.784
2.6407,6.9043e-06,0.0011662,1,0.786,10,1,0.786
2.6452,6.9477e-06,0.0011479,1,0.788,10,1,0.788
2.6498,6.9911e-06,0.0011295,1,0.79,10,1,0.79
2.6537,7.0322e-06,0.0011117,1,0.792,10,1,0.792
2.6577,7.0734e-06,0.0010939,1,0.794,10,1,0.794
2.6616,7.1145e-06,0.0010761,1,0.796,10,1,0.796
2.6656,7.1556e-06,0.0010583,1,0.798,10,1,0.798
2.6696,7.1967e-06,0.0010405,1,0.8,10,1,0.8
2.673,7.2355e-06,0.0010233,1,0.802,10,1,0.802
2.6764,7.2742e-06,0.0010062,1,0.804,10,1,0.804
2.6799,7.313e-06,0.00098897,1,0.806,10,1,0.806
2.6833,7.3517e-06,0.00097179,1,0.808,10,1,0.808
2.6867,7.3905e-06,0.00095461,1,0.81,10,1,0.81
2.6896,7.4269e-06,0.00093814,1,0.812,10,1,0.812
2.6926,7.4633e-06,0.00092167,1,0.814,10,1,0.814
2.6955,7.4997e-06,0.00090519,1,0.816,10,1,0.816
2.6985,7.5361e-06,0.00088872,1,0.818,10,1,0.818
2.7014,7.5724e-06,0.00087225,1,0.82,10,1,0.82
2.7039,7.6064e-06,0.00085654,1,0.822,10,1,0.822
2.7064,7.6403e-06,0.00084084,1,0.824,10,1,0.824
2.7089,7.6743e-06,0.00082514,1,0.826,10,1,0.826
2.7115,7.7082e-06,0.00080944,1,0.828,10,1,0.828
2.714,7.7421e-06,0.00079374,1,0.83,10,1,0.83
2.7161,7.7737e-06,0.00077886,1,0.832,10,1,0.832
2.7182,7.8053e-06,0.00076399,1,0.834,10,1,0.834
2.7203,7.837e-06,0.00074911,1,0.836,10,1,0.836
2.7224,7.8686e-06,0.00073424,1,0.838,10,1,0.838
2.7245,7.9002e-06,0.00071936,1,0.84,10,1,0.84
2.7263,7.9294e-06,0.00070536,1,0.842,10,1,0.842
2.7281,7.9586e-06,0.00069135,1,0.844,10,1,0.844
2.7299,7.9878e-06,0.00067734,1,0.846,10,1,0.846
2.7316,8.017e-06,0.00066333,1,0.848,10,1,0.848
2.7334,8.0462e-06,0.00064933,1,0.85,10,1,0.85
