"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10.839,-0.00013951,-0.00032102,1,0.468,10,1.6,0.468
10.866,-0.00014477,-0.00031993,1,0.47,10,1.6,0.47
10.892,-0.00015003,-0.00031884,1,0.472,10,1.6,0.472
10.918,-0.0001553,-0.00031775,1,0.474,10,1.6,0.474
10.944,-0.00016056,-0.00031666,1,0.476,10,1.6,0.476
10.97,-0.00016582,-0.00031557,1,0.478,10,1.6,0.478
10.996,-0.00017108,-0.00031448,1,0.48,10,1.6,0.48
11.022,-0.00017634,-0.00031339,1,0.482,10,1.6,0.482
11.048,-0.00018166,-0.00031229,1,0.484,10,1.6,0.484
11.073,-0.00018711,-0.00031118,1,0.486,10,1.6,0.486
11.099,-0.00019257,-0.00031006,1,0.488,10,1.6,0.488
11.124,-0.00019802,-0.00030894,1,0.49,10,1.6,0.49
11.149,-0.00020347,-0.00030783,1,0.492,10,1.6,0.492
11.174,-0.00020893,-0.00030671,1,0.494,10,1.6,0.494
11.199,-0.00021438,-0.00030559,1,0.496,10,1.6,0.496
11.224,-0.00021983,-0.00030448,1,0.498,10,1.6,0.498
11.249,-0.00022529,-0.00030336,1,0.5,10,1.6,0.5
11.273,-0.0002309,-0.00030223,1,0.502,10,1.6,0.502
11.297,-0.00023652,-0.0003011,1,0.504,10,1.6,0.504
11.322,-0.00024213,-0.00029997,1,0.506,10,1.6,0.506
11.346,-0.00024775,-0.00029883,1,0.508,10,1.6,0.508
11.37,-0.00025336,-0.0002977,1,0.51,10,1.6,0.51
11.394,-0.00025897,-0.00029657,1,0.512,10,1.6,0.512
11.418,-0.00026459,-0.00029544,1,0.514,10,1.6,0.514
11.442,-0.0002702,-0.00029431,1,0.516,10,1.6,0.516
11.465,-0.00027592,-0.00029316,1,0.518,10,1.6,0.518
11.488,-0.00028168,-0.00029201,1,0.52,10,1.6,0.52
11.512,-0.00028745,-0.00029086,1,0.522,10,1.6,0.522
11.535,-0.00029321,-0.00028971,1,0.524,10,1.6,0.524
11.558,-0.00029898,-0.00028855,1,0.526,10,1.6,0.526
11.581,-0.00030474,-0.0002874,1,0.528,10,1.6,0.528
11.604,-0.00031051,-0.00028625,1,0.53,10,1.6,0.53
11.627,-0.00031627,-0.0002851,1,0.532,10,1.6,0.532
11.65,-0.00032208,-0.00028394,1,0.534,10,1.6,0.534
11.672,-0.00032796,-0.00028279,1,0.536,10,1.6,0.536
11.694,-0.00033385,-0.00028165,1,0.538,10,1.6,0.538
11.716,-0.00033973,-0.0002805,1,0.54,10,1.6,0.54
11.738,-0.00034561,-0.00027935,1,0.542,10,1.6,0.542
11.76,-0.0003515,-0.0002782,1,0.544,10,1.6,0.544
11.782,-0.00035738,-0.00027705,1,0.546,10,1.6,0.546
11.805,-0.00036327,-0.0002759,1,0.548,10,1.6,0.548
11.827,-0.00036915,-0.00027475,1,0.55,10,1.6,0.55
11.848,-0.00037514,-0.00027359,1,0.552,10,1.6,0.552
11.869,-0.00038113,-0.00027244,1,0.554,10,1.6,0.554
11.89,-0.00038713,-0.00027128,1,0.556,10,1.6,0.556
11.911,-0.00039312,-0.00027012,1,0.558,10,1.6,0.558
11.932,-0.00039911,-0.00026896,1,0.56,10,1.6,0.56
11.953,-0.00040511,-0.0002678,1,0.562,10,1.6,0.562
11.975,-0.0004111,-0.00026665,1,0.564,10,1.6,0.564
11.996,-0.00041709,-0.00026549,1,0.566,10,1.6,0.566
12.016,-0.00042314,-0.00026434,1,0.568,10,1.6,0.568
12.036,-0.00042921,-0.00026319,1,0.57,10,1.6,0.57
12.057,-0.00043529,-0.00026205,1,0.572,10,1.6,0.572
12.077,-0.00044136,-0.0002609,1,0.574,10,1.6,0.574
12.097,-0.00044744,-0.00025976,1,0.576,10,1.6,0.576
12.117,-0.00045352,-0.00025861,1,0.578,10,1.6,0.578
12.137,-0.00045959,-0.00025747,1,0.58,10,1.6,0.58
12.158,-0.00046567,-0.00025632,1,0.582,10,1.6,0.582
12.178,-0.00047176,-0.00025518,1,0.584,10,1.6,0.584
12.197,-0.00047789,-0.00025405,1,0.586,10,1.6,0.586
12.216,-0.00048402,-0.00025291,1,0.588,10,1.6,0.588
12.235,-0.00049015,-0.00025178,1,0.59,10,1.6,0.59
12.255,-0.00049628,-0.00025064,1,0.592,10,1.6,0.592
12.274,-0.00050241,-0.00024951,1,0.594,10,1.6,0.594
12.293,-0.00050854,-0.00024838,1,0.596,10,1.6,0.596
12.312,-0.00051467,-0.00024724,1,0.598,10,1.6,0.598
12.332,-0.0005208,-0.00024611,1,0.6,10,1.6,0.6
12.35,-0.00052697,-0.000245,1,0.602,10,1.6,0.602
12.368,-0.00053313,-0.00024389,1,0.604,10,1.6,0.604
12.387,-0.0005393,-0.00024279,1,0.606,10,1.6,0.606
12.405,-0.00054546,-0.00024168,1,0.608,10,1.6,0.608
12.424,-0.00055162,-0.00024058,1,0.61,10,1.6,0.61
12.442,-0.00055779,-0.00023947,1,0.612,10,1.6,0.612
12.46,-0.00056395,-0.00023837,1,0.614,10,1.6,0.614
12.479,-0.00057012,-0.00023726,1,0.616,10,1.6,0.616
12.496,-0.00057629,-0.00023617,1,0.618,10,1.6,0.618
12.514,-0.00058247,-0.00023509,1,0.62,10,1.6,0.62
12.531,-0.00058864,-0.00023401,1,0.622,10,1.6,0.622
12.549,-0.00059482,-0.00023293,1,0.624,10,1.6,0.624
12.566,-0.000601,-0.00023185,1,0.626,10,1.6,0.626
12.584,-0.00060717,-0.00023076,1,0.628,10,1.6,0.628
12.601,-0.00061335,-0.00022968,1,0.63,10,1.6,0.63
12.619,-0.00061953,-0.0002286,1,0.632,10,1.6,0.632
12.636,-0.0006257,-0.00022753,1,0.634,10,1.6,0.634
12.653,-0.00063187,-0.00022648,1,0.636,10,1.6,0.636
12.669,-0.00063804,-0.00022544,1,0.638,10,1.6,0.638
12.686,-0.00064421,-0.00022439,1,0.64,10,1.6,0.64
12.702,-0.00065038,-0.00022334,1,0.642,10,1.6,0.642
12.719,-0.00065656,-0.00022229,1,0.644,10,1.6,0.644
12.735,-0.00066273,-0.00022124,1,0.646,10,1.6,0.646
12.752,-0.0006689,-0.0002202,1,0.648,10,1.6,0.648
12.769,-0.00067507,-0.00021915,1,0.65,10,1.6,0.65
12.784,-0.00068121,-0.00021816,1,0.652,10,1.6,0.652
12.8,-0.00068735,-0.00021716,1,0.654,10,1.6,0.654
12.816,-0.0006935,-0.00021617,1,0.656,10,1.6,0.656
12.832,-0.00069964,-0.00021518,1,0.658,10,1.6,0.658
12.847,-0.00070578,-0.00021418,1,0.66,10,1.6,0.66
12.863,-0.00071193,-0.00021319,1,0.662,10,1.6,0.662
12.879,-0.00071807,-0.0002122,1,0.664,10,1.6,0.664
12.895,-0.00072421,-0.00021121,1,0.666,10,1.6,0.666
12.91,-0.00073032,-0.00021024,1,0.668,10,1.6,0.668
12.925,-0.00073642,-0.0002093,1,0.67,10,1.6,0.67
12.939,-0.00074251,-0.00020835,1,0.672,10,1.6,0.672
12.954,-0.0007486,-0.0002074,1,0.674,10,1.6,0.674
12.969,-0.0007547,-0.00020645,1,0.676,10,1.6,0.676
12.984,-0.00076079,-0.00020551,1,0.678,10,1.6,0.678
12.999,-0.00076688,-0.00020456,1,0.68,10,1.6,0.68
13.014,-0.00077298,-0.00020361,1,0.682,10,1.6,0.682
13.028,-0.00077904,-0.00020268,1,0.684,10,1.6,0.684
